kde_batch-5810,1.02,42272,43091
kde_batch-5810,1.00,14034,14069
kde_batch-5810,1.02,486560,495231
kde_batch-5810,1.60,1468,2343
kde_batch-5810,1.69,914,1546
kde_batch-5810,1.01,33901,34384
kde_batch-5810,1.01,502110,508835
kde_batch-5810,1.50,1,2
kde_batch-5810,4.50,1,8
kde_batch-5810,1.01,115802,114429
kde_batch-5810,2.89,100,34
kde_batch-5810,1.08,110742,102343
kde_batch-5810,1.09,116069,106179
kde_batch-5810,1.01,308006,312364
kde_batch-5810,1.01,267028,269678
kde_batch-5810,1.07,180701,169538
kde_batch-5810,1.30,1026,1334
kde_batch-5810,2.50,1,4
kde_batch-5810,1.03,80803,83322
kde_batch-5810,1.26,820,649
kde_batch-5810,1.51,297,196
kde_batch-5810,1.01,532327,535617
kde_batch-5810,6.50,1,12
kde_batch-5810,3.81,100,384
kde_batch-5810,1.04,27399,28372
kde_batch-5810,1.74,10563,6076
kde_batch-5810,1.11,13442,12066
kde_batch-5810,1.00,1,1
kde_batch-5810,1.35,800,594
kde_batch-5810,1.02,918,896
kde_batch-5810,1.03,235958,242513
kde_batch-5810,1.00,1,1
kde_batch-5810,1.10,974,1071
kde_batch-5810,1.03,253574,261444
kde_batch-5810,2.27,235,103
kde_batch-5810,1.06,48856,51927
kde_batch-5810,1.06,49904,47062
kde_batch-5810,47.50,1,94
kde_batch-5810,1.05,2700,2828
kde_batch-5810,1.14,63607,72436
kde_batch-5810,1.48,65,97
kde_batch-5810,1.01,43551,43088
kde_batch-5810,4.00,1,7
kde_batch-5810,1.03,131069,135559
kde_batch-5810,1.20,2972,3577
kde_batch-5810,14.00,1,27
kde_batch-5810,1.04,512,532
kde_batch-5810,1.01,6673,6611
kde_batch-5810,1.87,432,231
kde_batch-5810,1.00,187318,187465
kde_batch-5810,1.02,50670,49841
kde_batch-5810,1.02,94502,92634
kde_batch-5810,1.09,73464,80218
kde_batch-5810,1.27,2381,3032
kde_batch-5810,1.09,44051,40359
kde_batch-5810,1.14,1300,1138
kde_batch-5810,1.31,100,76
kde_batch-5810,1.41,291,410
kde_batch-5810,1.09,72401,79018
kde_batch-5810,1.01,302206,300694
kde_batch-5810,1.24,279,347
kde_batch-5810,1.02,109602,111832
kde_batch-5810,1.09,18547,20174
kde_batch-5810,1.24,536,433
kde_batch-5810,1.04,60151,57824
kde_batch-5810,1.64,515,846
kde_batch-5810,1.04,3779,3928
kde_batch-5810,1.47,2930,1987
kde_batch-5810,1.90,3367,1776
kde_batch-5810,1.00,386712,388297
kde_batch-5810,1.00,1,1
kde_batch-5810,2.06,150,310
kde_batch-5810,1.00,470337,471317
kde_batch-5810,2.10,5214,2478
kde_batch-5810,1.00,555100,557824
kde_batch-5810,1.13,402,454
kde_batch-5810,6.50,1,12
kde_batch-5810,1.13,21390,24209
kde_batch-5810,1.09,15869,17316
kde_batch-5810,1.03,33996,33113
kde_batch-5810,1.26,257,325
kde_batch-5810,1.09,40851,44672
kde_batch-5810,1.03,395808,405734
kde_batch-5810,2.22,161,72
kde_batch-5810,1.14,47142,53759
kde_batch-5810,1.13,300,339
kde_batch-5810,31.50,1,62
kde_batch-5810,5.50,1,10
kde_batch-5810,19.00,1,37
kde_batch-5810,1.04,92732,96456
kde_batch-5810,1.01,326707,324426
kde_batch-5810,1.09,12670,11597
kde_batch-5810,1.08,38401,41350
kde_batch-5810,1.50,1,2
kde_batch-5810,1.11,54401,49066
kde_batch-5810,1.14,15867,13922
kde_batch-5810,2.00,1,3
kde_batch-5810,1.03,135493,131060
kde_batch-5810,1.12,1676,1883
kde_batch-5810,1.05,130635,136819
kde_batch-5810,1.00,1,1
kde_batch-5810,1.00,384727,385852
kde_batch-5810,1.05,103493,99023
kde_batch-5810,6.00,1,11
kde_batch-5810,1.93,393,203
kde_batch-5810,1.00,196050,196544
kde_batch-5810,1.04,1376,1434
kde_batch-5810,1.04,2051,2129
kde_batch-5810,1.05,103252,107952
kde_batch-5810,1.01,361557,358175
kde_batch-5810,1.74,13950,24274
kde_batch-5810,1.05,85102,89322
kde_batch-5810,1.06,24451,23090
kde_batch-5810,2.33,6,2
kde_batch-5810,5.00,1,9
kde_batch-5810,2.06,300,145
kde_batch-5810,1.18,8238,6970
kde_batch-5810,1.00,2230,2227
kde_batch-5810,1.16,5187,6029
kde_batch-5810,1.04,1403,1457
kde_batch-5810,1.02,7290,7458
kde_batch-5810,35.50,1,70
kde_batch-5810,1.10,31601,34873
kde_batch-5810,4.00,1,7
kde_batch-5810,1.08,87,94
kde_batch-5810,1.08,23977,25855
kde_batch-5810,1.01,134296,133078
kde_batch-5810,4.04,89,363
kde_batch-5810,1.22,3611,4391
kde_batch-5810,1.00,574512,573758
kde_batch-5810,1.01,12050,11901
kde_batch-5810,6.46,167,25
kde_batch-5810,1.07,45115,48324
kde_batch-5810,1.19,2800,3323
kde_batch-5810,1.12,9121,10224
kde_batch-5810,1.05,57301,54688
kde_batch-5810,1.30,12,9
kde_batch-5810,1.01,279,283
kde_batch-5810,1.08,13026,14117
kde_batch-5810,1.04,136753,142106
kde_batch-5810,1.08,1288,1194
kde_batch-5810,1.13,10750,12189
kde_batch-5810,8.50,1,16
kde_batch-5810,1.17,434,507
kde_batch-5810,1.17,5202,6080
kde_batch-5810,1.03,365,377
kde_batch-5810,1.08,50340,46717
kde_batch-5810,1.16,2188,2535
kde_batch-5810,1.03,341347,352237
kde_batch-5810,1.08,13348,12375
kde_batch-5810,1.43,600,420
kde_batch-5810,1.06,61929,58264
kde_batch-5810,1.03,170254,174727
kde_batch-5810,1.58,950,600
kde_batch-5810,1.12,52505,46876
kde_batch-5810,1.01,536361,539853
kde_batch-5810,1.09,26931,24605
kde_batch-5810,2.64,28,10
kde_batch-5810,1.10,1200,1092
kde_batch-5810,1.84,767,416
kde_batch-5810,1.69,800,474
kde_batch-5810,1.32,150,113
kde_batch-5810,1.23,185,150
kde_batch-5810,147.50,1,294
kde_batch-5810,49.00,1,97
kde_batch-5810,1.11,461,416
kde_batch-5810,1.16,20524,17674
kde_batch-5810,1.16,9550,11062
kde_batch-5810,1.11,18829,16909
kde_batch-5810,1.34,195,145
kde_batch-5810,1.06,60701,64267
kde_batch-5810,1.07,20342,21796
kde_batch-5810,1.14,120752,137529
kde_batch-5810,1.30,713,924
kde_batch-5810,1.00,55788,55909
kde_batch-5810,1.06,8537,9031
kde_batch-5810,1.86,353,189
kde_batch-5810,1.11,41467,37207
kde_batch-5810,1.05,43459,45642
kde_batch-5810,1.19,930,1108
kde_batch-5810,1.14,4285,4876
kde_batch-5810,1.00,1,1
kde_batch-5810,1.05,107671,102606
kde_batch-5810,1.01,327257,328965
kde_batch-5810,1.15,2173,1894
kde_batch-5810,1.18,12450,14665
kde_batch-5810,1.01,199829,201204
kde_batch-5810,2.04,1160,569
kde_batch-5810,33.00,1,65
kde_batch-5810,38.33,2,114
kde_batch-5810,1.06,152748,144507
kde_batch-5810,1.03,22168,22878
kde_batch-5810,1.15,30801,35418
kde_batch-5810,1.00,425109,426346
kde_batch-5810,1.15,4077,3552
kde_batch-5810,1.02,89402,90957
kde_batch-5810,1.16,1604,1386
kde_batch-5810,1.01,538911,545253
kde_batch-5810,6.50,1,12
kde_batch-5810,4.50,1,8
kde_batch-5810,1.09,81112,74729
kde_batch-5810,1.28,399,510
kde_batch-5810,1.01,81694,80497
kde_batch-5810,11.86,82,6
kde_batch-5810,2.17,5,12
kde_batch-5810,1.00,1,1
kde_batch-5810,15.33,5,91
kde_batch-5810,10.57,147,13
kde_batch-5810,1.02,254368,248785
kde_batch-5810,1.09,43502,39775
kde_batch-5810,1.07,23484,21987
kde_batch-5810,1.00,355254,353931
kde_batch-5810,1.02,452402,463123
kde_batch-5810,3.00,1,5
kde_batch-5810,1.03,25944,26656
kde_batch-5810,2.50,1,4
kde_batch-5810,1.01,71437,70683
kde_batch-5810,1.11,37865,41841
kde_batch-5810,1.66,300,500
kde_batch-5810,10.00,1,19
kde_batch-5810,1.43,108,155
kde_batch-5810,1.15,565,491
kde_batch-5810,1.06,196,208
kde_batch-5810,1.02,36475,35708
kde_batch-5810,1.06,46026,48752
kde_batch-5810,1.12,10587,11834
kde_batch-5810,1.75,7,13
kde_batch-5810,1.08,13950,15133
kde_batch-5810,3.00,1,5
kde_batch-5810,1.00,1,1
kde_batch-5810,1.05,9872,10404
kde_batch-5810,1.00,1,1
kde_batch-5810,1.00,523811,522303
kde_batch-5810,3.82,100,385
kde_batch-5810,1.04,13400,13901
kde_batch-5810,1.00,514511,516486
kde_batch-5810,1.04,70798,68048
kde_batch-5810,9.00,2,26
kde_batch-5810,1.50,1,2
kde_batch-5810,1.09,202,221
kde_batch-5810,6.25,124,19
kde_batch-5810,1.11,3251,2916
kde_batch-5810,1.03,11681,11328
kde_batch-5810,1.07,7590,8122
kde_batch-5810,3.50,1,6
kde_batch-5810,1.00,9400,9425
kde_batch-5810,1.01,213272,210353
kde_batch-5810,2.50,1,4
kde_batch-5810,10.50,1,20
kde_batch-5810,1.05,96630,91704
kde_batch-5810,2.01,273,135
kde_batch-5810,1.09,50101,54702
kde_batch-5810,1.02,115850,118137
kde_batch-5810,82.50,1,164
kde_batch-5810,1.00,575362,575584
kde_batch-5810,1.26,9206,7316
kde_batch-5810,1.18,32199,27236
kde_batch-5810,1.03,1491,1543
kde_batch-5810,1.00,1,1
kde_batch-5810,1.00,555011,557755
kde_batch-5810,1.55,15122,9766
kde_batch-5810,1.46,2000,2919
kde_batch-5810,3.50,1,6
kde_batch-5810,2.00,1,3
kde_batch-5810,3.76,1198,318
kde_batch-5810,1.04,268656,279641
kde_batch-5810,1.31,247,188
kde_batch-5810,1.06,134000,141918
kde_batch-5810,2.01,128,258
kde_batch-5810,1.02,244549,238906
kde_batch-5810,1.01,77183,77757
kde_batch-5810,1.50,1,2
kde_batch-5810,2.68,388,144
kde_batch-5810,1.02,73852,75022
kde_batch-5810,1.20,1800,2159
kde_batch-5810,1.22,2019,2472
kde_batch-5810,1.01,24333,24128
kde_batch-5810,1.13,32796,36922
kde_batch-5810,1.00,410670,410422
kde_batch-5810,13.00,1,25
kde_batch-5810,1.02,17700,18032
kde_batch-5810,1.17,6070,7075
kde_batch-5810,1.50,423,281
kde_batch-5810,1.34,6083,4531
kde_batch-5810,1.04,128253,133816
kde_batch-5810,1.03,109465,106053
kde_batch-5810,1.06,34502,32452
kde_batch-5810,1.02,250726,256114
kde_batch-5810,1.02,64397,65554
kde_batch-5810,2.15,87,40
kde_batch-5810,1.57,600,381
kde_batch-5810,1.71,1400,2391
kde_batch-5810,1.08,82452,88912
kde_batch-5810,1.40,159,113
kde_batch-5810,1.04,5374,5169
kde_batch-5810,1.00,271475,271758
kde_batch-5810,1.03,103952,100925
kde_batch-5810,1.00,1,1
kde_batch-5810,2.32,436,187
kde_batch-5810,1.02,35301,35952
kde_batch-5810,1.02,43,42
kde_batch-5810,1.50,1,2
kde_batch-5810,1.01,505598,510240
kde_batch-5810,1.00,536811,535938
kde_batch-5810,1.03,56866,55146
kde_batch-5810,1.23,3112,3837
kde_batch-5810,4.42,25,114
kde_batch-5810,1.01,405896,409971
kde_batch-5810,1.50,9,14
kde_batch-5810,1.26,800,636
kde_batch-5810,1.00,250342,250042
kde_batch-5810,1.02,119937,121740
kde_batch-5810,1.02,44248,45219
kde_batch-5810,1.17,4164,3556
kde_batch-5810,1.00,91700,91279
kde_batch-5810,2.50,1,4
kde_batch-5810,1.21,725,599
kde_batch-5810,1.25,498,397
kde_batch-5810,1.02,42687,41819
kde_batch-5810,1.10,671,741
kde_batch-5810,1.01,509061,513058
kde_batch-5810,1.39,683,491
kde_batch-5810,1.10,2789,3068
kde_batch-5810,1.01,2100,2083
kde_batch-5810,1.00,3154,3148
kde_batch-5810,1.25,200,251
kde_batch-5810,1.00,570912,572408
kde_batch-5810,1.27,850,668
kde_batch-5810,1.08,306,282
kde_batch-5810,3.82,37,144
kde_batch-5810,1.71,27,47
kde_batch-5810,1.04,105748,101756
kde_batch-5810,1.92,2597,4994
kde_batch-5810,1.01,13398,13286
kde_batch-5810,1.01,520389,523217
kde_batch-5810,1.86,25,13
kde_batch-5810,1.01,80842,80327
kde_batch-5810,3.44,116,33
kde_batch-5810,1.02,6665,6557
kde_batch-5810,1.28,1216,949
kde_batch-5810,14.50,1,28
kde_batch-5810,1.42,686,974
kde_batch-5810,1.02,278584,272453
kde_batch-5810,1.58,601,381
kde_batch-5810,1.09,1053,1151
kde_batch-5810,1.18,50,59
kde_batch-5810,1.01,6422,6499
kde_batch-5810,1.04,3430,3283
kde_batch-5810,1.43,1305,913
kde_batch-5810,1.29,1119,1447
kde_batch-5810,1.10,6364,6998
kde_batch-5810,1.09,7124,6527
kde_batch-5810,1.06,4009,3792
kde_batch-5810,1.52,130,85
kde_batch-5810,1.21,5704,4714
kde_batch-5810,1.02,98524,96625
kde_batch-5810,1.00,11,11
kde_batch-5810,1.02,45678,46653
kde_batch-5810,1.05,16453,15725
kde_batch-5810,1.02,205692,201930
kde_batch-5810,1.62,200,123
kde_batch-5810,1.07,46263,43094
kde_batch-5810,1.08,7282,6765
kde_batch-5810,1.09,33502,30654
kde_batch-5810,1.44,121,84
kde_batch-5810,1.03,157,152
kde_batch-5810,1.10,26211,23841
kde_batch-5810,1.14,48,42
kde_batch-5810,1.03,10195,9941
kde_batch-5810,7.00,1,13
kde_batch-5810,1.53,120,78
kde_batch-5810,1.44,5447,7822
kde_batch-5810,1.07,55962,59970
kde_batch-5810,1.00,444509,444899
kde_batch-5810,1.33,1500,1124
kde_batch-5810,1.04,63951,66627
kde_batch-5810,2.00,1,3
kde_batch-5810,1.38,2625,1898
kde_batch-5810,1.59,315,198
kde_batch-5810,15.00,1,29
kde_batch-5810,2.00,1,3
kde_batch-5810,1.11,26992,24301
kde_batch-5810,2.28,1078,472
kde_batch-5810,1.41,949,675
kde_batch-5810,3.00,1,5
kde_batch-5810,11.00,1,21
kde_batch-5810,1.36,1115,822
kde_batch-5810,1.17,1516,1299
kde_batch-5810,8.50,1,16
kde_batch-5810,1.05,18850,19706
kde_batch-5810,1.04,9420,9810
kde_batch-5810,1.16,30271,34997
kde_batch-5810,1.01,32163,31826
kde_batch-5810,1.01,372121,368558
kde_batch-5810,9.00,1,17
kde_batch-5810,1.11,85051,94022
kde_batch-5810,3.50,1,6
kde_batch-5810,1.51,888,586
kde_batch-5810,12.00,1,23
kde_batch-5810,1.75,95,54
kde_batch-5810,1.00,214404,213377
kde_batch-5810,1.06,213,200
kde_batch-5810,1.03,146947,142847
kde_batch-5810,1.07,564,525
kde_batch-5810,1.04,101615,105417
kde_batch-5810,1.01,5303,5230
kde_batch-5810,1.20,600,499
kde_batch-5810,1.02,295617,290804
kde_batch-5810,2.87,45,131
kde_batch-5810,1.51,642,425
kde_batch-5810,16.00,1,31
kde_batch-5810,1.24,96,77
kde_batch-5810,1.00,579062,579039
kde_batch-5810,1.01,421757,425391
kde_batch-5810,1.03,36265,35207
kde_batch-5810,1.01,563979,569194
kde_batch-5810,1.50,1,2
kde_batch-5810,1.67,99,59
kde_batch-5810,1.21,15487,18707
kde_batch-5810,2.06,226,109
kde_batch-5810,1.01,871,877
kde_batch-5810,1.37,1575,2162
kde_batch-5810,1.10,557,506
kde_batch-5810,1.27,10621,8364
kde_batch-5810,1.00,1627,1634
kde_batch-5810,2.00,1,3
kde_batch-5810,28.50,1,56
kde_batch-5810,5.00,1,9
kde_batch-5810,3.00,59,19
kde_batch-5810,1.24,1550,1929
kde_batch-5810,1.32,659,871
kde_batch-5810,1.02,283606,288788
kde_batch-5810,1.37,1682,2313
kde_batch-5810,1.15,2403,2090
kde_batch-5810,1.50,1,2
kde_batch-5810,1.24,224,277
kde_batch-5810,7.77,2190,281
kde_batch-5810,1.95,1775,3459
kde_batch-5810,1.10,20963,23063
kde_batch-5810,1.01,299413,295862
kde_batch-5810,1.03,99439,96142
kde_batch-5810,1.12,10625,11902
kde_batch-5810,1.70,102,174
kde_batch-5810,1.18,808,957
kde_batch-5810,1.29,10340,8045
kde_batch-5810,5.50,1,10
kde_batch-5810,5.00,1,9
kde_batch-5810,1.30,1920,2505
kde_batch-5810,1.12,77564,86665
kde_batch-5810,398.43,2788,6
kde_batch-5810,20.50,1,40
kde_batch-5810,1.16,609,525
kde_batch-5810,1.01,542511,545758
kde_batch-5810,1.00,1,1
kde_batch-5810,1.25,7550,9436
kde_batch-5810,1.16,4055,4696
kde_batch-5810,1.00,463253,463178
kde_batch-5810,1.01,537161,540646
kde_batch-5810,20.67,2,61
kde_batch-5810,1.01,111857,110815
kde_batch-5810,1.32,15350,11629
kde_batch-5810,1.03,49601,51097
kde_batch-5810,1.09,9609,8805
kde_batch-5810,1.17,7800,9110
kde_batch-5810,1.02,353730,362117
kde_batch-5810,1.34,1400,1045
kde_batch-5810,1.50,1,2
kde_batch-5810,1.03,416756,427860
kde_batch-5810,76.50,1,152
kde_batch-5810,1.00,1,1
kde_batch-5810,1.02,9950,10189
kde_batch-5810,5.00,1,9
kde_batch-5810,1.07,34269,32127
